Reviews,Price,Installs,Size,Paid,Adults,Everyone,Mature,Teen,Unrated,Android Version,Rating
31,0,"10,000",8.3000000,0,0,1,0,0,0,4.2,4.4
416,0,"10,000",6.0000000,0,0,1,0,0,0,4.0,4.5
114,0,"10,000",3.0000000,0,0,1,0,0,0,4.0,3.2
740,0,"50,000",19000000,0,0,1,0,0,0,4.0,4.3
22,0,"1,000",4.1000000,0,0,1,0,0,0,4.0,3.4
42,0.99,"1,000",6.0000000,1,0,1,0,0,0,4.1,2.3
6997,0,"100,000",4.6000000,0,0,1,0,0,0,4.1,4.4
34,0,"10,000",26000000,0,0,1,0,0,0,4.0,4.3
996,0,"50,000",10000000,0,0,1,0,0,0,4.0,4.3
125,0,"10,000",5.0000000,0,0,1,0,0,0,2.3,3.6
2555,0,"100,000",16000000,0,0,1,0,0,0,4.4,4.6
54,0,"5,000",22000000,0,0,1,0,0,0,4.0,4.2
12,0,"5,000",8.1000000,0,0,1,0,0,0,4.0,4
288209,0,"5,000,000",21000000,0,0,0,0,1,0,4.4,4.4
16391,0,"500,000",13000000,0,0,0,0,1,0,4.4,4.5
24,0,"5,000",4.8000000,0,0,1,0,0,0,3.2,3.2
367,0,"50,000",6.1000000,0,0,1,0,0,0,4.0,1.7
54,0,"10,000",4.3000000,0,0,1,0,0,0,3.2,2.2
5084,0,"100,000",6.2000000,0,0,1,0,0,0,4.3,3.8
6,1.49,100,3.5000000,1,0,1,0,0,0,1.6,4.8
165656,0,"5,000,000",38000000,0,0,0,0,1,0,2.3,4.4
3935,0,"100,000",9.5000000,0,0,0,1,0,0,4.4,4.5
10,1.49,100,516000,1,0,1,0,0,0,1.6,4.8
649,0,"50,000",837000,0,0,1,0,0,0,2.1,4.6
166,4.99,"5,000",2.0000000,1,0,1,0,0,0,2.3,3.7
14,0,100,17000000,0,0,1,0,0,0,4.0,4.4
12204,0,"1,000,000",6.8000000,0,0,1,0,0,0,2.3,3.5
5,0,500,1.1000000,0,0,1,0,0,0,4.0,3.8
9,0.99,100,780000,1,0,1,0,0,0,2.3,3.8
12,1.49,100,3.7000000,1,0,1,0,0,0,2.1,4.3
265,2.99,"10,000",2.6000000,1,0,1,0,0,0,2.3,4.6
2,0,100,7.8000000,0,0,0,0,1,0,4.1,4.5
341,0.99,"5,000",9.6000000,1,0,1,0,0,0,2.0,4.8
12,1.99,100,2.4000000,1,0,1,0,0,0,3.0,5
1,0,100,55000000,0,0,1,0,0,0,4.1,3
1,1.49,10,3.7000000,1,0,1,0,0,0,2.1,5
12639,0,"500,000",96000000,0,0,0,0,1,0,4.1,4.4
94,2.49,"1,000",1.1000000,1,0,1,0,0,0,2.2,4.6
1436,0,"100,000",20000,0,0,1,0,0,0,1.6,3.9
15,0,"1,000",12000000,0,0,1,0,0,0,4.0,3.3
4,0,"1,000",498000,0,0,1,0,0,0,2.1,3
6784,0,"500,000",13000000,0,0,1,0,0,0,4.4,4.2
268,0,"50,000",4.2000000,0,0,1,0,0,0,3.0,4.2
1137,0,"50,000",11000000,0,0,1,0,0,0,4.3,4.2
27,0,"5,000",600000,0,0,1,0,0,0,2.2,4
3069,0,"500,000",18000000,0,0,0,0,1,0,4.4,3.2
79,0,"1,000",3.0000000,0,0,1,0,0,0,4.0,4.6
20843,0,"1,000,000",14000000,0,0,0,0,1,0,4.4,3.2
137674,0,"5,000,000",72000000,0,0,0,0,1,0,2.3,4.1
48,0,"5,000",54000000,0,0,1,0,0,0,4.4,4.4
1419,0,"100,000",12000000,0,0,1,0,0,0,4.0,4
18,0,"1,000",37000000,0,0,1,0,0,0,4.3,4.2
62,0,"10,000",6.5000000,0,0,1,0,0,0,2.2,4.1
49,0,"10,000",6.6000000,0,0,1,0,0,0,4.3,4.3
4069,0,"1,000,000",50000000,0,0,1,0,0,0,4.3,3.3
175,0,"10,000",4.3000000,0,0,1,0,0,0,5.0,4.7
63,0,"10,000",7.6000000,0,0,1,0,0,0,2.2,4.4
47,0,"10,000",5.5000000,0,0,1,0,0,0,2.2,3.1
19,0,"1,000",94000000,0,0,1,0,0,0,2.3,3.1
439,0,"50,000",35000000,0,0,1,0,0,0,4.0,3.3
10,0,500,55000000,0,0,1,0,0,0,4.0,3.9
12,0,"1,000",11000000,0,0,1,0,0,0,4.0,3.4
13,0,"1,000",12000000,0,0,1,0,0,0,3.0,3.9
21,0,"1,000",21000000,0,0,1,0,0,0,5.0,4.4
11,4.99,500,27000000,1,0,1,0,0,0,4.1,3.9
818,0,"100,000",5.3000000,0,0,1,0,0,0,4.0,3.7
4,0,500,30000000,0,0,1,0,0,0,4.1,4.5
42,0,"5,000",10000000,0,0,1,0,0,0,4.0,4.7
147,0,"10,000",9.8000000,0,0,1,0,0,0,4.0,4.6
103,0,"5,000",3.8000000,0,0,1,0,0,0,4.1,5
2,0,100,33000000,0,0,1,0,0,0,4.0,3
517,0,"10,000",35000000,0,0,1,0,0,0,4.4,3.9
3,0,50,3.4000000,0,0,1,0,0,0,4.0,5
12,0,500,2.5000000,0,0,1,0,0,0,2.2,3.9
19,0,"1,000",12000000,0,0,1,0,0,0,2.2,3.8
6060,0,"500,000",592000,0,0,1,0,0,0,2.1,3.6
654,4.99,"10,000",50000000,1,0,1,0,0,0,4.1,3.9
316,0,"100,000",19000000,0,0,1,0,0,0,2.2,3.8
171,10,"1,000",1.0000000,1,0,1,0,0,0,2.2,4.8
387,0,"50,000",1.1000000,0,0,1,0,0,0,1.6,4
16851,1.99,"100,000",81000000,1,0,1,0,0,0,4.4,4.7
17,0,100,15000000,0,0,1,0,0,0,4.2,4.8
439,0,"5,000",13000000,0,0,1,0,0,0,5.0,4.7
541732,0,"5,000,000",20000000,0,0,1,0,0,0,2.3,4.7
27,0,500,7.1000000,0,0,1,0,0,0,4.1,4.5
47,0,"1,000",4.5000000,0,0,1,0,0,0,3.2,4
191,0,"10,000",10000000,0,0,1,0,0,0,4.0,3.2
39,0,"1,000",20000000,0,0,1,0,0,0,4.3,4.7
4,0,100,8.1000000,0,0,1,0,0,0,2.3,4.5
93,0,"50,000",1.6000000,0,0,1,0,0,0,1.6,4.5
57,0,"1,000",6.1000000,0,0,1,0,0,0,3.0,4.9
182,0,"5,000",4.9000000,0,0,1,0,0,0,2.2,4.2
2,0,100,20000000,0,0,1,0,0,0,4.1,5
2,0,100,9.3000000,0,0,1,0,0,0,4.1,5
47340,0,"1,000,000",61000000,0,0,0,0,1,0,4.1,4.2
3,0,500,5.8000000,0,0,1,0,0,0,4.0,4.7
10159,0,"1,000,000",6.4000000,0,0,1,0,0,0,4.1,4.5
57,0,"5,000",4.0000000,0,0,1,0,0,0,2.3,3.8
85015,0,"1,000,000",46000000,0,0,1,0,0,0,4.0,4.5
2250,0,"100,000",30000000,0,0,1,0,0,0,4.1,4.3
112,0,"10,000",1.4000000,0,0,1,0,0,0,2.2,3.9
226,0,"10,000",15000000,0,0,1,0,0,0,2.2,4.2
214,0,"10,000",1.8000000,0,0,1,0,0,0,4.0,4.5
11179,0,"1,000,000",19000000,0,0,0,0,1,0,2.3,4.1
1514,0,"100,000",12000000,0,0,1,0,0,0,4.1,4.1
470,0,"10,000",21000000,0,0,1,0,0,0,2.3,4.6
60,0,"10,000",25000000,0,0,1,0,0,0,4.3,3.3
11,0,"1,000",3.4000000,0,0,1,0,0,0,4.0,4.5
876,0,"1,000,000",8.7000000,0,0,1,0,0,0,4.2,2.2
137,0,"10,000",19000000,0,0,1,0,0,0,4.1,4.4
117,0,"10,000",9.8000000,0,0,1,0,0,0,4.0,3.9
1189,0,"100,000",18000000,0,0,1,0,0,0,4.0,2.8
2802,0,"100,000",15000000,0,0,0,0,1,0,4.3,3.3
56409,0,"1,000,000",43000000,0,0,1,0,0,0,4.1,4.5
167,0.99,"1,000",2.0000000,1,0,1,0,0,0,4.0,3.1
398,0,"50,000",2.2000000,0,0,0,1,0,0,2.3,3.2
1740,0,"50,000",4.4000000,0,0,0,0,1,0,4.1,4.4
1372,0,"50,000",5.4000000,0,0,1,0,0,0,4.1,4.1
2,0,5,1.4000000,0,0,1,0,0,0,4.4,5
131,5.99,"1,000",3.3000000,1,0,1,0,0,0,2.2,3.8
87,0,"10,000",7.3000000,0,0,1,0,0,0,5.0,4.3
3963,0,"100,000",23000000,0,0,1,0,0,0,4.2,4.6
7,0,100,2.2000000,0,0,1,0,0,0,3.0,4.9
2,0,10,3.5000000,0,0,1,0,0,0,4.0,5
30,0,"5,000",4.8000000,0,0,1,0,0,0,4.1,2.9
14,0,500,7.3000000,0,0,1,0,0,0,4.1,4.4
15753,3.49,"100,000",13000000,1,0,1,0,0,0,4.3,4.4
1641,0,"10,000",6.2000000,0,0,1,0,0,0,4.0,4.6
4228,0,"500,000",656000,0,0,1,0,0,0,4.0,4.5
9307,0,"1,000,000",5.0000000,0,0,1,0,0,0,4.4,4
1151,0,"10,000",8.3000000,0,0,1,0,0,0,4.4,3.5
528550,0,"10,000,000",73000000,0,0,0,0,1,0,4.1,4.8
35337,0,"5,000,000",7.4000000,0,0,0,0,1,0,4.0,3.5
142758,0,"10,000,000",22000000,0,0,1,0,0,0,4.4,4.7
2674051,0,"50,000,000",26000000,0,0,1,0,0,0,4.0,4.6
766,2.99,"10,000",14000000,1,0,1,0,0,0,2.2,4.4
122010,0,"5,000,000",7.3000000,0,0,1,0,0,0,4.0,4.3
136540,0,"1,000,000",3.1000000,0,0,1,0,0,0,4.0,4.7
134412,0,"5,000,000",11000000,0,0,1,0,0,0,4.4,4.4
38824,0,"1,000,000",12000000,0,0,0,1,0,0,5.0,3.5
171017,0,"10,000,000",13000000,0,0,0,0,1,0,4.4,4.6
6289,0,"1,000,000",33000000,0,0,1,0,0,0,2.3,3.9
260527,0,"10,000,000",49000000,0,0,1,0,0,0,4.0,4.6
419375,0,"10,000,000",31000000,0,0,1,0,0,0,2.3,4.2
2464,0,"50,000",34000000,0,0,1,0,0,0,4.1,4.6
93898,0,"10,000,000",44000000,0,0,1,0,0,0,4.1,4
52,2.99,"10,000",55000000,1,0,1,0,0,0,2.3,3.8
528917,0,"10,000,000",59000000,0,0,1,0,0,0,4.1,4.3
462614,0,"10,000,000",60000000,0,0,1,0,0,0,4.0,4.5
39895,0,"5,000,000",25000000,0,0,0,1,0,0,4.1,4.1
794058,0,"10,000,000",56000000,0,0,1,0,0,0,4.4,4.2
119685,0,"10,000,000",20000000,0,0,1,0,0,0,4.0,4
301,0,"50,000",2.3000000,0,0,1,0,0,0,4.0,3.6
236,0,"50,000",221000,0,0,1,0,0,0,2.1,3.3
88993,0,"10,000,000",1.5000000,0,0,1,0,0,0,2.3,4.7
338742,0,"5,000,000",48000000,0,0,0,0,1,0,6.0,4.6
23,0,"5,000",31000000,0,0,1,0,0,0,3.0,4.5
4569,0,"500,000",7.5000000,0,0,1,0,0,0,4.0,3.9
31,0,"5,000",228000,0,0,1,0,0,0,4.0,4.3
203,0,"10,000",2.3000000,0,0,1,0,0,0,3.0,3.9
824,0,"10,000",2.8000000,0,0,1,0,0,0,4.1,4.3
19,8.99,500,4.5000000,1,0,1,0,0,0,4.0,3.1
9,2.99,50,33000000,1,0,1,0,0,0,4.3,4.4
6514,0,"500,000",72000000,0,0,1,0,0,0,3.0,3.7
37,0,"1,000",3.3000000,0,0,1,0,0,0,2.2,4.6
154,0,"10,000",6.6000000,0,0,1,0,0,0,4.4,4.6
7,0,500,5.2000000,0,0,1,0,0,0,4.4,2.7
70,0.99,500,3.5000000,1,0,1,0,0,0,2.1,4.1
459,0,"10,000",11000000,0,0,1,0,0,0,4.0,4.2
179,0,"10,000",10000000,0,0,1,0,0,0,4.1,1.9
17,0,"1,000",9.4000000,0,0,1,0,0,0,4.0,4.6
121,0,"10,000",8.7000000,0,0,1,0,0,0,4.1,4.4
100,0,"10,000",6.3000000,0,0,1,0,0,0,4.1,4.2
64,0,"5,000",4.1000000,0,0,1,0,0,0,4.4,3.9
37,0,"5,000",37000000,0,0,0,0,1,0,4.1,2.4
5,0,100,3.2000000,0,0,1,0,0,0,4.0,5
21,0,"10,000",11000000,0,0,1,0,0,0,5.0,3.9
78,0,"10,000",3.0000000,0,0,1,0,0,0,2.2,3.7
5,0,100,14000000,0,0,1,0,0,0,4.1,5
3323,0,"100,000",47000000,0,0,1,0,0,0,4.0,4
1,3.49,10,2.5000000,1,0,1,0,0,0,4.2,3
29,0,"5,000",2.3000000,0,0,1,0,0,0,4.0,4.1
21,0,"1,000",49000000,0,0,1,0,0,0,4.1,4.8
33,0,"1,000",44000000,0,0,1,0,0,0,2.3,4.5
13,0,"1,000",3.0000000,0,0,1,0,0,0,4.0,3.5
954,0,"10,000",7.6000000,0,0,0,0,1,0,4.1,4.5
355613,0,"10,000,000",59000000,0,0,0,0,1,0,4.4,4.5
504765,0,"5,000,000",36000000,0,0,0,0,1,0,4.4,4.3
2440877,0,"10,000,000",32000000,0,0,0,0,1,0,4.0,4.4
6715,0,"500,000",9.5000000,0,0,0,1,0,0,4.4,4.4
2557,4.99,"50,000",5.8000000,1,0,1,0,0,0,4.0,4.2
937,0,"10,000",35000000,0,0,1,0,0,0,4.0,4.5
139545,0,"10,000,000",63000000,0,0,1,0,0,0,4.1,4.3
22333,0,"1,000,000",9.7000000,0,0,1,0,0,0,4.3,4.3
249,0,"10,000",91000000,0,0,1,0,0,0,4.1,4.2
117,0,"1,000",63000000,0,0,0,0,1,0,4.0,4.9
33,0,"1,000",3.1000000,0,0,1,0,0,0,4.1,1.4
16190,0,"1,000,000",88000000,0,0,1,0,0,0,4.0,4
34,0,"5,000",12000000,0,0,1,0,0,0,5.0,5
2468915,0,"50,000,000",92000000,0,0,0,0,1,0,4.0,4.3
11,0,500,23000000,0,0,1,0,0,0,4.0,4.3
38,0,"5,000",7.2000000,0,0,1,0,0,0,4.4,3.8
1186,0,"50,000",6.4000000,0,0,0,0,0,1,2.3,4.1
20,0,"1,000",3.4000000,0,0,1,0,0,0,1.6,4.2
166312,0,"5,000,000",91000000,0,0,0,0,1,0,4.4,4.3
46,0,"1,000",6.1000000,0,0,1,0,0,0,4.0,4.1
128,0,"10,000",22000000,0,0,1,0,0,0,4.0,4.3
258,0,"50,000",6.9000000,0,0,1,0,0,0,4.0,3.6
264755,0,"10,000,000",91000000,0,0,0,0,1,0,4.0,4.3
2354042,0,"50,000,000",72000000,0,0,1,0,0,0,4.0,4.6
6895,0,"500,000",10000000,0,0,1,0,0,0,4.1,4.4
22,0,100,2.2000000,0,0,0,1,0,0,4.4,5
160,0,"5,000",8.5000000,0,0,1,0,0,0,4.1,4.4
1440,0,"100,000",12000000,0,0,1,0,0,0,4.0,4.5
78,0,"5,000",11000000,0,0,1,0,0,0,4.1,4.7
3,0,500,16000000,0,0,1,0,0,0,4.1,5
59,0,"10,000",1.3000000,0,0,1,0,0,0,1.5,3.4
16,0,"5,000",18000000,0,0,1,0,0,0,4.0,3.1
339,2.99,"5,000",10000000,1,0,1,0,0,0,4.1,4.5
1,3.04,10,1.2000000,1,0,1,0,0,0,2.3,5
80,0,"5,000",8.7000000,0,0,1,0,0,0,4.4,4.3
186648,0,"10,000,000",42000000,0,0,1,0,0,0,4.2,4.4
74497,0,"5,000,000",5.3000000,0,0,1,0,0,0,4.0,4
54034,0,"5,000,000",5.8000000,0,0,0,0,1,0,4.0,4.1
47386,0,"1,000,000",96000000,0,0,1,0,0,0,4.2,3.8
267787,0,"10,000,000",21000000,0,0,1,0,0,0,4.4,4.3
498894,0,"50,000,000",10000000,0,0,1,0,0,0,4.0,4.1
9149,0,"1,000,000",80000000,0,0,1,0,0,0,2.3,4.3
191621,0,"10,000,000",6.1000000,0,0,1,0,0,0,4.0,4.3
32849,0,"1,000,000",1.5000000,0,0,1,0,0,0,2.3,4.2
251686,0,"10,000,000",31000000,0,0,1,0,0,0,4.1,4.3
252006,0,"5,000,000",26000000,0,0,1,0,0,0,2.3,4.4
483782,0,"10,000,000",20000000,0,0,1,0,0,0,4.1,4.4
28694,0,"1,000,000",2.9000000,0,0,1,0,0,0,4.0,3.9
234589,0,"50,000,000",38000000,0,0,1,0,0,0,2.3,4.3
113183,0,"5,000,000",36000000,0,0,1,0,0,0,4.1,3.5
951435,0,"50,000,000",14000000,0,0,1,0,0,0,2.1,4.2
45610,0,"10,000,000",176000,0,0,1,0,0,0,1.6,4.1
257531,0,"10,000,000",44000000,0,0,1,0,0,0,4.1,4.1
375996,0,"10,000,000",3.3000000,0,0,1,0,0,0,4.1,4.5
152102,0,"10,000,000",18000000,0,0,0,0,1,0,4.1,3.3
17108,0,"100,000",8.3000000,0,0,1,0,0,0,2.3,4.2
1764,3.99,"10,000",8.3000000,1,0,1,0,0,0,2.3,4.6
24,0,"1,000",8.0000000,0,0,1,0,0,0,3.2,4.3
194,0,"10,000",1.5000000,0,0,1,0,0,0,4.0,4.3
1,0,100,3.6000000,0,0,1,0,0,0,4.1,4
3408,0,"50,000",15000000,0,0,1,0,0,0,4.1,4.7
8,0,"1,000",6.7000000,0,0,1,0,0,0,4.1,5
1,0,10,27000000,0,0,1,0,0,0,4.2,5
17,0,100,76000000,0,0,1,0,0,0,4.4,4.9
11100,0,"500,000",15000000,0,0,1,0,0,0,4.0,4.3
479939,0,"10,000,000",15000000,0,0,0,1,0,0,4.4,4
2,3.99,100,3.3000000,1,0,1,0,0,0,4.0,4.5
1648,0,"500,000",36000000,0,0,1,0,0,0,4.1,4.1
18,0,"1,000",5.7000000,0,0,1,0,0,0,4.0,4.3
668,0,"100,000",1.1000000,0,0,1,0,0,0,4.0,3.7
470,2.99,"10,000",4.1000000,1,0,1,0,0,0,4.1,4.2
38,0,"10,000",1.1000000,0,0,1,0,0,0,4.0,3.6
5,8.99,50,6.8000000,1,0,1,0,0,0,4.0,3.6
14,0,"1,000",28000000,0,0,1,0,0,0,4.1,2.1
10318,0,"1,000,000",32000000,0,0,1,0,0,0,4.4,4.7
39,0,"10,000",12000000,0,0,1,0,0,0,4.0,3.2
19,4.99,"1,000",22000000,1,0,1,0,0,0,4.0,3
59,0,"1,000",1.4000000,0,0,1,0,0,0,2.3,4.3
4,0,"1,000",1.2000000,0,0,1,0,0,0,4.0,3
53301,0,"10,000,000",7.6000000,0,0,1,0,0,0,4.0,3.9
12,0,500,2.9000000,0,0,1,0,0,0,5.0,3.3
486,0,"10,000",2.5000000,0,0,1,0,0,0,4.4,4
3,2.49,10,11000000,1,0,1,0,0,0,2.2,3.7
27,0,"1,000",34000000,0,0,1,0,0,0,4.4,2.8
10786,0,"1,000,000",21000000,0,0,1,0,0,0,4.0,4.4
1,0,500,4.5000000,0,0,1,0,0,0,4.1,5
58,0,"10,000",22000000,0,0,1,0,0,0,4.0,3.9
43,0,"1,000",34000,0,0,1,0,0,0,4.0,4.2
6,0,100,14000000,0,0,1,0,0,0,4.1,4.8
7006,0,"500,000",12000000,0,0,1,0,0,0,4.4,4
2,0,100,1.3000000,0,0,1,0,0,0,3.0,3
8,0,100,3.1000000,0,0,1,0,0,0,4.0,4.5
122,0,"10,000",11000000,0,0,1,0,0,0,4.1,2.6
4,0,100,5.9000000,0,0,1,0,0,0,4.4,5
1,0,10,1.1000000,0,0,1,0,0,0,4.0,5
543,0,"10,000",26000000,0,0,1,0,0,0,4.0,4.1
53,0,"10,000",5.9000000,0,0,0,0,1,0,4.0,4.5
3,0,100,5.7000000,0,0,1,0,0,0,4.1,5
104068,0,"5,000,000",37000000,0,0,0,0,1,0,4.1,4.5
3941129,0,"50,000,000",77000000,0,0,0,0,1,0,3.0,4.4
314774,0,"5,000,000",43000000,0,0,0,0,1,0,2.1,4.3
1878,0,"100,000",20000000,0,0,0,0,1,0,3.0,4.2
4,0,"1,000",8.0000000,0,0,1,0,0,0,4.1,3
78142,0,"5,000,000",17000000,0,0,1,0,0,0,3.0,4.1
326042,0,"10,000,000",10000000,0,0,0,0,1,0,3.0,4.2
35172,0,"1,000,000",34000000,0,0,0,0,1,0,2.3,4.2
28633,0,"1,000,000",81000000,0,0,1,0,0,0,2.3,4
3527,0,"100,000",35000000,0,0,0,0,1,0,3.0,4.1
151,0,"10,000",100000000,0,0,1,0,0,0,4.1,3.6
1130,0,"50,000",48000000,0,0,0,0,1,0,4.2,4.3
1,0,100,59000000,0,0,1,0,0,0,4.4,5
6450,0,"500,000",14000000,0,0,0,1,0,0,4.0,3.9
29387,0,"1,000,000",16000000,0,0,1,0,0,0,3.0,4.1
168,0,"10,000",24000000,0,0,1,0,0,0,4.0,3.8
6,0,"1,000",2.3000000,0,0,1,0,0,0,2.2,5
38767,0,"5,000,000",4.1000000,0,0,1,0,0,0,2.0,3.7
5623,0,"100,000",28000000,0,0,1,0,0,0,2.3,4.3
10440,0,"500,000",27000000,0,0,0,0,1,0,4.4,4.2
157997,0,"10,000,000",27000000,0,0,1,0,0,0,2.3,4.3
81,0,"10,000",6.7000000,0,0,0,1,0,0,4.0,2.5
83545,0,"5,000,000",23000000,0,0,1,0,0,0,4.0,4.3
34062,0,"1,000,000",85000000,0,0,1,0,0,0,4.4,4.3
1484,0,"100,000",41000000,0,0,1,0,0,0,4.0,4.2
152395,0,"10,000,000",14000000,0,0,1,0,0,0,2.3,4.6
3715,0,"100,000",94000000,0,0,1,0,0,0,4.0,4
975,0,"100,000",45000000,0,0,1,0,0,0,4.1,2.9
396090,0,"10,000,000",26000000,0,0,0,0,1,0,4.0,4.5
417197,0,"10,000,000",99000000,0,0,1,0,0,0,2.3,4.7
23,0,"1,000",5.9000000,0,0,1,0,0,0,4.0,3.8
466495,0,"10,000,000",52000000,0,0,0,0,1,0,2.3,4.7
41683,0,"1,000,000",63000000,0,0,1,0,0,0,2.3,3.9
96658,0,"1,000,000",26000000,0,0,1,0,0,0,3.0,4.5
412888,0,"10,000,000",35000000,0,0,1,0,0,0,4.1,4.5
231446,0,"10,000,000",5.4000000,0,0,1,0,0,0,4.0,4.3
303394,0,"10,000,000",53000000,0,0,0,1,0,0,4.1,4.4
39068,0,"500,000",4.0000000,0,0,1,0,0,0,4.1,4.8
3909032,0,"100,000,000",51000000,0,0,1,0,0,0,4.1,4.2
211620,0,"10,000,000",20000000,0,0,1,0,0,0,4.0,4.1
6026,0,"100,000",39000000,0,0,0,0,1,0,4.1,4.5
41331,0,"5,000,000",5.0000000,0,0,1,0,0,0,4.0,4.5
28107,2.99,"500,000",5.7000000,1,0,1,0,0,0,4.0,4.6
552635,0,"10,000,000",29000000,0,0,1,0,0,0,4.1,4.4
217736,0,"10,000,000",87000000,0,0,1,0,0,0,4.1,4.1
1648515,0,"100,000,000",7.1000000,0,0,1,0,0,0,2.3,4.3
55952,0,"1,000,000",61000000,0,0,1,0,0,0,4.1,4.7
609186,0,"10,000,000",30000000,0,0,1,0,0,0,4.1,4.2
771001,0,"50,000,000",52000000,0,0,1,0,0,0,4.1,4.3
617732,0,"10,000,000",44000000,0,0,1,0,0,0,4.1,4.5
332623,0,"10,000,000",4.6000000,0,0,1,0,0,0,4.1,4.8
371318,0,"10,000,000",90000000,0,0,1,0,0,0,4.1,4.5
696665,0,"10,000,000",91000000,0,0,1,0,0,0,5.0,4.7
860078,0,"10,000,000",30000000,0,0,1,0,0,0,4.1,4.4
5997,0,"1,000,000",20000000,0,0,1,0,0,0,4.1,4.1
796,0,"100,000",28000000,0,0,1,0,0,0,5.0,4.3
2013,0,"100,000",16000000,0,0,1,0,0,0,4.1,4.2
2925,0,"100,000",16000000,0,0,1,0,0,0,4.1,4.2
21095,0,"1,000,000",7.9000000,0,0,1,0,0,0,4.0,3.6
21,0,"1,000",57000000,0,0,1,0,0,0,4.0,2.8
30,0,"1,000",16000000,0,0,1,0,0,0,2.3,3.9
10,0,"1,000",25000000,0,0,1,0,0,0,4.1,3.8
1628,0,"50,000",34000000,0,0,1,0,0,0,2.3,4.4
42,0,"1,000",29000000,0,0,1,0,0,0,5.0,3.7
68,0,"5,000",87000000,0,0,1,0,0,0,4.1,2.7
66,0,"10,000",38000000,0,0,1,0,0,0,4.1,3.8
429,0,"10,000",18000000,0,0,1,0,0,0,4.4,3.2
255,0,"100,000",19000000,0,0,1,0,0,0,4.4,3.9
9,0,"1,000",70000000,0,0,1,0,0,0,4.2,2.3
556,0,"10,000",3.3000000,0,0,1,0,0,0,4.2,4.1
1387,0,"50,000",14000000,0,0,1,0,0,0,4.0,4.3
192,0,"10,000",66000000,0,0,1,0,0,0,4.1,3.1
315,2.99,"1,000",4.3000000,1,0,1,0,0,0,4.0,4.6
681,0,"100,000",48000000,0,0,1,0,0,0,2.2,4.1
9,0,500,31000000,0,0,1,0,0,0,4.1,4.4
6752,0,"1,000,000",3.3000000,0,0,1,0,0,0,4.0,3.2
663,0,"50,000",25000000,0,0,1,0,0,0,3.0,4.5
2111,0,"100,000",11000000,0,0,0,1,0,0,4.4,3.7
708,0,"50,000",33000000,0,0,1,0,0,0,3.0,4.4
532,0,"10,000",6.4000000,0,0,1,0,0,0,2.3,4.5
2,0,100,3.9000000,0,0,1,0,0,0,4.1,5
5,0,10,1.5000000,0,0,1,0,0,0,2.3,4.8
124,0,"10,000",23000000,0,0,1,0,0,0,3.0,4.6
1,0,10,2.4000000,0,0,1,0,0,0,4.2,4
19388,0,"1,000,000",35000000,0,0,1,0,0,0,4.0,4.1
204,0,"10,000",11000000,0,0,1,0,0,0,4.0,4.1
65,0,500,7.1000000,0,0,0,0,1,0,4.1,4.8
3,0,100,5.3000000,0,0,0,0,1,0,4.1,4.3
851,0,"100,000",30000000,0,0,1,0,0,0,4.3,2.8
6505,2.99,"50,000",2.0000000,1,0,1,0,0,0,4.0,4.7
91186,0,"5,000,000",6.3000000,0,0,1,0,0,0,4.0,4.2
120494,0,"10,000,000",2.3000000,0,0,1,0,0,0,4.1,3.8
637,0,"100,000",7.2000000,0,0,1,0,0,0,4.1,3.8
79132,0,"10,000,000",2.2000000,0,0,1,0,0,0,2.3,3.8
39682,0,"1,000,000",6.2000000,0,0,1,0,0,0,4.1,4
18478,0,"1,000,000",1.7000000,0,0,1,0,0,0,2.3,4
12,0,"1,000",10000000,0,0,0,1,0,0,4.1,4.6
32879,0,"5,000,000",3.2000000,0,0,1,0,0,0,4.0,4
85,0,"10,000",30000000,0,0,1,0,0,0,5.0,4.3
23,0,"5,000",11000000,0,0,1,0,0,0,5.0,4.3
34612,0,"5,000,000",2.4000000,0,0,1,0,0,0,4.1,3.9
2,0.99,10,1.7000000,1,0,1,0,0,0,4.0,5
593,0,"100,000",3.3000000,0,0,1,0,0,0,3.0,4
253207,0,"10,000,000",13000000,0,0,1,0,0,0,4.4,4.1
23348,0,"5,000,000",3.2000000,0,0,1,0,0,0,4.0,3.9
133,0,"10,000",7.9000000,0,0,1,0,0,0,4.2,4.2
46242,0,"1,000,000",5.2000000,0,0,1,0,0,0,4.0,4.3
40467,0,"1,000,000",22000000,0,0,1,0,0,0,4.1,4.5
16192,0,"1,000,000",1.6000000,0,0,1,0,0,0,4.0,4.4
802,0,"50,000",9.4000000,0,0,1,0,0,0,4.1,4.1
58981,0,"10,000,000",5.4000000,0,0,1,0,0,0,4.4,4.2
177,0,"10,000",1.1000000,0,0,1,0,0,0,2.2,4.5
148715,0,"10,000,000",3.3000000,0,0,1,0,0,0,4.0,4.6
24565,0,"1,000,000",5.5000000,0,0,1,0,0,0,2.3,4.1
1322,0,"100,000",4.2000000,0,0,1,0,0,0,4.2,3.9
59632,0,"1,000,000",10000000,0,0,1,0,0,0,4.1,4.7
8780,0,"1,000,000",5.0000000,0,0,1,0,0,0,4.2,3.9
38607,0,"1,000,000",2.9000000,0,0,1,0,0,0,2.3,4.3
90,0,"10,000",30000000,0,0,0,1,0,0,4.0,2.9
283,0,"10,000",5.4000000,0,0,1,0,0,0,4.0,4.4
55,0,"5,000",3.7000000,0,0,0,0,1,0,4.4,3.7
