year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,4,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",752,102,33.75,2.76,17.53,0,47.96,0,0,6940,1958,251,870,0,3861
2017,4,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",205,35,9.7,1.54,8.56,0,15.21,0,0,1611,359,46,273,0,933
2017,4,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",60,11,1.18,0,4.68,0,5.14,0,0,833,205,0,183,0,445
2017,4,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",672,130,42.74,2.19,40.36,0,44.71,0,0,6926,2375,80,1281,0,3190
2017,4,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4345,1430,172.49,11.95,1012.27,0,233.29,6,6,115238,12192,857,79195,0,22994
2017,4,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",162,18,3.31,1.18,5.48,0,8.04,0,0,1135,213,50,163,0,709
2017,4,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",193,25,13.08,0,5.8,0,6.12,0,0,1720,693,0,626,0,401
2017,4,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",115,11,1.14,0.33,2.13,0,7.39,1,0,532,68,17,53,0,394
2017,4,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",221,37,13.94,1,12.85,0,9.21,0,0,1850,710,105,350,0,685
2017,4,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",506,67,18.74,2.33,20.31,0,25.62,0,0,3014,778,58,681,0,1497
2017,4,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",64,2,0,0,2,0,0,0,0,58,0,0,58,0,0
2017,4,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",50,23,4.88,0,5.88,0,12.24,0,0,1711,404,0,330,0,977
2017,4,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",72,4,1.25,0,1.86,0,0.88,0,0,189,90,0,54,0,45
2017,4,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",597,106,27.44,4.04,40.36,0,34.15,0,0,5949,1603,409,1693,0,2244
2017,4,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",47,4,1.3,0,1.17,0,1.53,0,1,531,91,0,91,0,349
2017,4,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",68,9,2.26,0.67,6.08,0,0,0,0,262,69,10,183,0,0
2017,4,UA,United Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",30,9,2.75,0,4.05,0,2.2,0,0,448,176,0,128,0,144
2017,4,VX,Virgin America,AUS,"Austin, TX: Austin - Bergstrom International",55,13,2.47,0.31,1.55,0,8.66,0,0,655,114,5,48,0,488
2017,4,VX,Virgin America,BOS,"Boston, MA: Logan International",136,36,11.92,4.41,9.06,0,10.61,1,0,1306,409,148,304,0,445
2017,4,VX,Virgin America,DAL,"Dallas, TX: Dallas Love Field",346,67,12.48,2.63,7.76,0,44.12,3,0,3985,753,137,310,0,2785
2017,4,VX,Virgin America,DCA,"Washington, DC: Ronald Reagan Washington National",110,17,4.29,3.94,8.07,0,0.7,0,1,1020,313,164,524,0,19
2017,4,VX,Virgin America,DEN,"Denver, CO: Denver International",85,21,2.65,0.28,2.65,0,15.43,1,0,1240,197,11,128,0,904
2017,4,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",220,74,8.88,9.19,38.26,0,17.67,0,0,5710,928,315,3293,0,1174
2017,4,VX,Virgin America,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",159,51,11.13,4.28,15.18,0.43,19.97,1,0,2118,371,108,516,13,1110
2017,4,VX,Virgin America,HNL,"Honolulu, HI: Daniel K Inouye International",30,5,1.23,0.73,3.03,0,0,0,0,140,29,36,75,0,0
2017,4,VX,Virgin America,IAD,"Washington, DC: Washington Dulles International",119,31,7.36,3.01,4.88,0,15.76,1,0,1494,282,100,142,0,970
2017,4,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",371,118,11.52,6.51,67.27,0.23,32.47,1,0,9623,642,271,6599,24,2087
2017,4,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",382,113,13.95,1.18,19.24,0.42,78.22,10,0,6182,881,33,706,8,4554
2017,4,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1169,353,47.46,11.01,153.14,1.73,139.67,20,1,20561,2951,337,7312,108,9853
2017,4,VX,Virgin America,LGA,"New York, NY: LaGuardia",75,27,2.87,5.98,16.8,0,1.35,1,0,2206,350,271,1461,0,124
2017,4,VX,Virgin America,MCO,"Orlando, FL: Orlando International",30,4,1.99,0.01,1,0,1,0,0,245,201,1,28,0,15
2017,4,VX,Virgin America,OGG,"Kahului, HI: Kahului Airport",65,23,1.95,5.65,4.26,0,11.14,0,0,846,84,121,126,0,515
2017,4,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",86,19,5.98,1.92,3.55,0,7.55,0,0,1019,191,144,262,0,422
2017,4,VX,Virgin America,PDX,"Portland, OR: Portland International",85,34,6.65,0.8,3.25,0,23.3,0,0,2301,263,24,208,0,1806
2017,4,VX,Virgin America,PSP,"Palm Springs, CA: Palm Springs International",39,18,2.95,0,2.85,0,12.2,0,0,896,146,0,97,0,653
2017,4,VX,Virgin America,SAN,"San Diego, CA: San Diego International",162,52,1.35,0.98,8.61,0,41.07,7,0,3139,69,23,313,0,2734
2017,4,VX,Virgin America,SEA,"Seattle, WA: Seattle/Tacoma International",194,54,6.9,4.6,12.51,0.65,29.34,4,0,2785,240,122,427,11,1985
2017,4,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",1679,750,60.92,43.42,491.91,3.31,150.43,44,4,59600,3722,1955,43000,832,10091
2017,4,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",905,190,50.53,1.04,21.67,0.08,116.68,2,1,8498,2264,143,543,2,5546
2017,4,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",440,69,20.11,1.52,12.11,0,35.26,1,0,3772,1292,54,553,0,1873
2017,4,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",145,21,8.88,0,1.63,0,10.49,6,0,770,334,0,85,0,351
2017,4,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3577,701,160.76,36.87,221.18,0,282.2,52,25,43430,8571,6775,11888,0,16196
2017,4,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1807,343,96.2,3.3,72.81,0,170.69,15,5,17333,4336,360,2933,0,9704
